id,race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status_id
3592,879,575,160,8,10,10,1.0,58,1
3593,879,571,95,15,11,11,0.0,58,1
3594,879,573,150,13,12,12,0.0,58,1
3595,879,576,140,18,13,13,0.0,57,15
3596,879,577,108,16,14,14,0.0,57,15
3597,879,578,161,19,15,15,0.0,57,15
3598,879,574,162,22,16,16,0.0,56,2
3599,879,579,161,20,17,17,0.0,56,2
3600,879,580,162,21,18,18,0.0,56,2
3601,880,559,149,1,1,1,25.0,56,1
3602,880,529,149,5,2,2,18.0,56,1
3603,880,551,43,4,3,3,15.0,56,1
3604,880,548,43,6,4,4,12.0,56,1
3605,880,532,6,2,5,5,10.0,56,1
3606,880,575,160,11,6,6,8.0,56,1
3607,880,524,160,10,7,7,6.0,56,1
3608,880,562,140,12,8,8,4.0,56,1
3609,880,571,95,9,9,9,2.0,56,1
3610,880,573,150,17,10,10,1.0,56,1
3611,880,577,108,18,11,11,0.0,56,1
3612,880,576,140,14,12,12,0.0,55,15
3613,880,578,161,19,13,13,0.0,55,15
3614,880,574,162,20,14,14,0.0,55,15
3615,880,580,162,22,15,15,0.0,55,15
3616,880,579,161,21,16,16,0.0,54,2
3617,880,522,95,7,17,17,0.0,53,46
3618,880,572,150,13,18,18,0.0,51,38
3619,881,526,6,3,1,1,25.0,56,1
3620,881,524,160,2,2,2,18.0,56,1
3621,881,551,43,1,3,3,15.0,56,1
3622,881,559,149,9,4,4,12.0,56,1
3623,881,522,95,8,5,5,10.0,56,1
3624,881,532,6,5,6,6,8.0,56,1
3625,881,572,150,7,7,7,6.0,56,1
3626,881,568,155,11,8,8,4.0,56,1
3627,881,575,160,6,9,9,2.0,56,1
3628,881,562,140,10,10,10,1.0,56,1
3629,881,571,95,12,11,11,0.0,56,1
3630,881,573,150,15,12,12,0.0,56,1
3631,881,577,108,16,13,13,0.0,56,1
3632,881,570,108,14,14,14,0.0,56,1
3633,881,578,161,18,15,15,0.0,55,15
3634,881,574,162,20,16,16,0.0,55,15
3635,881,579,161,19,17,17,0.0,55,15
3636,881,580,162,21,18,18,0.0,55,15
3637,882,559,149,2,1,1,25.0,57,1
3638,882,524,160,8,2,2,18.0,57,1
3639,882,575,160,11,3,3,15.0,57,1
3640,882,568,155,5,4,4,12.0,57,1
3641,882,551,43,9,5,5,10.0,57,1
3642,882,571,95,12,6,6,8.0,57,1
3643,882,529,149,7,7,7,6.0,57,1
3644,882,526,6,3,8,8,4.0,57,1
3645,882,548,43,1,9,9,2.0,57,1
3646,882,522,95,10,10,10,1.0,57,1
3647,882,570,108,17,11,11,0.0,57,1
3648,882,562,140,14,12,12,0.0,57,1
3649,882,553,155,6,13,13,0.0,57,1
3650,882,577,108,15,14,14,0.0,57,1
3651,882,532,6,4,15,15,0.0,57,1
3652,882,572,150,13,16,16,0.0,56,15
3653,882,574,162,18,17,17,0.0,56,15
3654,882,576,140,22,18,18,0.0,56,15
3655,882,578,161,19,19,19,0.0,56,15
3656,882,579,161,21,20,20,0.0,56,15
3657,882,580,162,20,21,21,0.0,55,2
3658,883,526,6,5,1,1,25.0,66,1
3659,883,524,160,4,2,2,18.0,66,1
3660,883,532,6,9,3,3,15.0,66,1
3661,883,559,149,3,4,4,12.0,66,1
3662,883,529,149,7,5,5,10.0,66,1
3663,883,548,43,1,6,6,8.0,66,1
3664,883,568,155,10,7,7,6.0,66,1
3665,883,522,95,14,8,8,4.0,66,1
3666,883,571,95,8,9,9,2.0,66,1
3667,883,572,150,11,10,10,1.0,65,15
3668,883,576,140,19,11,11,0.0,65,15
3669,883,551,43,2,12,12,0.0,65,15
3670,898,548,43,3,1,1,25.0,57,1
3671,898,581,95,4,2,2,18.0,57,1
3672,898,522,95,10,3,3,15.0,57,1
3673,898,526,6,5,4,4,12.0,57,1
3674,898,577,108,15,5,5,10.0,57,1
3675,898,562,155,7,6,6,8.0,57,1
3676,898,524,6,11,7,7,6.0,57,1
3677,898,573,150,6,8,8,4.0,57,1
3678,898,582,150,8,9,9,2.0,57,1
3679,898,571,155,16,10,10,1.0,57,1
3680,898,553,140,13,11,11,0.0,56,15
3681,898,576,140,20,12,12,0.0,56,15
3682,898,579,161,17,13,13,0.0,55,2
3683,899,551,43,1,1,1,25.0,56,1
3684,899,548,43,3,2,2,18.0,56,1
3685,899,559,149,2,3,3,15.0,56,1
3686,899,526,6,4,4,4,12.0,56,1
3687,899,562,155,7,5,5,10.0,56,1
3688,899,522,95,10,6,6,8.0,56,1
3689,899,532,108,13,7,7,6.0,56,1
3690,899,577,108,18,8,8,4.0,56,1
3691,899,581,95,8,9,9,2.0,55,15
3692,899,582,150,11,10,10,1.0,55,15
3693,899,575,160,15,11,11,0.0,55,15
3694,899,524,6,6,12,12,0.0,55,15
3695,899,565,162,20,13,13,0.0,55,15
3696,899,583,162,22,14,14,0.0,54,2
3697,899,579,161,21,15,15,0.0,54,2
3698,900,551,43,2,1,1,25.0,57,1
3699,900,548,43,1,2,2,18.0,57,1
3700,900,571,155,4,3,3,15.0,57,1
3701,900,572,149,13,4,4,12.0,57,1
3702,900,562,155,11,5,5,10.0,57,1
3703,900,559,149,10,6,6,8.0,57,1
3704,900,532,108,7,7,7,6.0,57,1
3705,900,577,108,3,8,8,4.0,57,1
3706,900,526,6,9,9,9,2.0,57,1
3707,900,524,6,5,10,10,1.0,57,1
3708,900,582,150,12,11,11,0.0,57,1
3709,900,575,160,16,12,12,0.0,57,1
3710,900,579,161,21,13,13,0.0,57,1
3711,900,570,160,17,14,14,0.0,57,1
3712,900,565,162,18,15,15,0.0,57,1
3713,900,578,161,19,16,16,0.0,56,15
3714,900,522,95,6,17,17,0.0,55,11
3715,901,551,43,1,1,1,25.0,54,1
3716,901,548,43,4,2,2,18.0,54,1
3717,901,526,6,5,3,3,15.0,54,1
3718,901,572,149,2,4,4,12.0,54,1
3719,901,559,149,3,5,5,10.0,54,1
3720,901,562,155,8,6,6,8.0,54,1
3721,901,577,108,7,7,7,6.0,54,1
3722,901,524,6,11,8,8,4.0,54,1
3723,901,571,155,16,9,9,2.0,54,1
3724,901,582,150,13,10,10,1.0,53,15
3725,901,522,95,12,11,11,0.0,53,15
3726,901,573,150,9,12,12,0.0,53,15
3727,901,581,95,15,13,13,0.0,53,15
3728,901,570,160,22,14,14,0.0,53,15
3729,901,532,108,6,15,15,0.0,53,15
3730,901,576,140,17,16,16,0.0,53,15
3731,901,578,161,19,17,17,0.0,53,15
3732,901,565,162,18,18,18,0.0,53,15
3733,901,579,161,21,19,19,0.0,52,2
3734,901,583,162,20,20,20,0.0,52,2
3735,902,551,43,1,1,1,25.0,66,1
3736,902,548,43,2,2,2,18.0,66,1
3737,902,572,149,3,3,3,15.0,66,1
3738,902,559,149,15,4,4,12.0,66,1
3739,902,577,108,4,5,5,10.0,66,1
3740,902,526,6,7,6,6,8.0,66,1
3741,902,524,6,6,7,7,6.0,65,15
3742,902,575,160,5,8,8,4.0,65,15
3743,902,571,155,11,9,9,2.0,65,15
3744,902,562,155,10,10,10,1.0,65,15
3745,902,522,95,8,11,11,0.0,65,15
3746,902,581,95,14,12,12,0.0,65,15
3747,917,551,43,1,1,1,25.0,58,1
3748,917,548,43,2,2,2,18.0,58,1
3749,917,559,6,4,3,3,15.0,58,1
3750,917,532,108,3,4,4,12.0,58,1
3751,917,584,140,10,5,5,10.0,58,1
3752,917,572,149,6,6,6,8.0,57,15
3753,917,562,155,13,7,7,6.0,57,15
3754,917,583,140,15,8,8,4.0,57,15
3755,917,585,150,7,9,9,2.0,57,15
3756,917,571,155,14,10,10,1.0,57,15
3757,917,522,95,16,11,11,0.0,56,2
3758,918,559,6,2,1,1,25.0,56,1
3759,918,551,43,1,2,2,18.0,56,1
3760,918,548,43,3,3,3,15.0,56,1
3761,918,524,6,11,4,4,12.0,56,1
3762,918,577,108,8,5,5,10.0,56,1
3763,918,532,108,7,6,6,8.0,56,1
3764,918,586,150,6,7,7,6.0,56,1
3765,918,585,150,15,8,8,4.0,55,15
3766,918,582,149,5,9,9,2.0,55,15
3767,918,572,149,4,10,10,1.0,55,15
3768,918,575,160,10,11,11,0.0,55,15
3769,918,584,140,16,12,12,0.0,55,15
3770,918,571,155,14,13,13,0.0,55,15
3771,918,562,155,13,14,14,0.0,55,15
3772,918,587,163,19,15,15,0.0,53,3
3773,919,551,43,1,1,1,25.0,56,1
3774,919,548,43,2,2,2,18.0,56,1
3775,919,559,6,3,3,3,15.0,56,1
3776,919,524,6,6,4,4,12.0,56,1
3777,919,532,108,4,5,5,10.0,56,1
3778,919,577,108,5,6,6,8.0,56,1
3779,919,575,160,8,7,7,6.0,56,1
3780,919,584,140,9,8,8,4.0,56,1
3781,919,572,149,7,9,9,2.0,56,1
3782,919,583,140,10,10,10,1.0,55,15
3783,919,571,155,15,11,11,0.0,55,15
3784,919,526,95,18,12,12,0.0,55,15
3785,919,585,150,14,13,13,0.0,55,15
3786,919,522,95,17,14,14,0.0,55,15
3787,919,588,163,19,15,15,0.0,54,2
3788,919,587,163,20,16,16,0.0,54,2
3789,919,586,150,13,17,17,0.0,52,10
3790,920,551,43,1,1,1,25.0,57,1
3791,920,524,6,4,2,2,18.0,57,1
3792,920,548,43,3,3,3,15.0,57,1
3793,920,577,108,5,4,4,12.0,57,1
3794,920,559,6,2,5,5,10.0,57,1
3795,920,572,149,7,6,6,8.0,57,1
3796,920,575,160,10,7,7,6.0,57,1
3797,920,571,155,11,8,8,4.0,56,15
3798,920,582,149,17,9,9,2.0,56,15
3799,920,532,108,6,10,10,1.0,56,15
3800,920,526,95,14,11,11,0.0,56,15
3801,920,584,140,12,12,12,0.0,56,15
3802,920,562,155,8,13,13,0.0,56,15
3803,920,583,140,13,14,14,0.0,56,15
3804,920,570,160,16,15,15,0.0,56,15
3805,920,588,163,18,16,16,0.0,55,2
3806,920,587,163,19,17,17,0.0,54,3
3807,921,548,43,1,1,1,25.0,66,1
3808,921,551,43,2,2,2,18.0,66,1
3809,921,559,6,3,3,3,15.0,66,1
3810,921,577,108,4,4,4,12.0,66,1
3811,921,524,6,7,5,5,10.0,66,1
3812,921,532,108,9,6,6,8.0,66,1
3813,921,572,149,10,7,7,6.0,65,15
3814,921,575,160,11,8,8,4.0,65,15
3815,921,585,150,5,9,9,2.0,65,15
3816,921,582,149,8,10,10,1.0,65,15
3817,921,586,150,6,11,11,0.0,65,15
3818,921,584,140,15,12,12,0.0,65,15
3819,921,571,155,18,13,13,0.0,65,15
3820,921,583,140,16,14,14,0.0,65,15
3821,921,562,155,17,15,15,0.0,65,15
3822,921,522,95,14,16,16,0.0,65,15
3823,921,588,163,19,17,17,0.0,63,3
3824,921,587,163,20,18,18,0.0,62,30
3825,922,548,43,2,1,1,25.0,78,1
3826,922,559,6,3,2,2,18.0,78,1
3827,936,548,43,2,1,1,25.0,57,1
3828,936,551,43,1,2,2,18.0,57,1
3829,936,559,6,3,3,3,15.0,57,1
3830,936,572,149,8,4,4,12.0,57,1
3831,936,532,108,6,5,5,10.0,57,1
3832,936,575,164,19,6,6,8.0,57,1
3833,936,562,155,10,7,7,6.0,57,1
3834,936,577,108,16,8,8,4.0,57,1
3835,936,585,150,7,9,9,2.0,57,1
3836,936,586,150,5,10,10,1.0,57,1
3837,936,589,119,13,11,11,0.0,57,1
3838,936,581,119,14,12,12,0.0,57,1
3839,936,571,155,9,13,13,0.0,57,1
3840,936,522,95,12,14,14,0.0,56,15
3841,936,584,140,17,15,15,0.0,56,15
3842,936,590,163,21,16,16,0.0,56,15
3843,937,548,43,2,1,1,25.0,57,1
3844,937,524,6,4,2,2,18.0,57,1
3845,937,551,43,1,3,3,15.0,57,1
3846,937,572,149,5,4,4,12.0,57,1
3847,937,575,164,9,5,5,10.0,57,1
3848,937,586,150,10,6,6,8.0,57,1
3849,937,582,149,15,7,7,6.0,56,15
3850,937,532,108,7,8,8,4.0,56,15
3851,937,577,108,6,9,9,2.0,56,15
3852,937,592,95,12,10,10,1.0,56,15
3853,937,581,119,22,11,11,0.0,56,15
3854,937,583,140,17,12,12,0.0,56,15
3855,937,590,163,16,13,13,0.0,56,15
3856,937,584,140,21,14,14,0.0,56,15
3857,937,562,155,8,15,15,0.0,56,15
3858,937,571,155,18,16,16,0.0,56,15
3859,937,591,163,20,17,17,0.0,56,15
3860,938,548,43,1,1,1,25.0,56,1
3861,938,559,6,4,2,2,18.0,56,1
3862,938,582,149,6,3,3,15.0,56,1
3863,938,572,149,2,4,4,12.0,56,1
3864,938,524,6,3,5,5,10.0,56,1
3865,938,532,108,10,6,6,8.0,56,1
3866,938,551,43,22,7,7,6.0,56,1
3867,938,586,150,9,8,8,4.0,56,1
3868,938,585,150,8,9,9,2.0,56,1
3869,938,577,108,5,10,10,1.0,56,1
3870,938,571,155,7,11,11,0.0,56,1
3871,938,526,95,11,12,12,0.0,56,1
3872,938,522,95,12,13,13,0.0,56,1
3873,938,576,164,18,14,14,0.0,55,15
3874,938,562,155,13,15,15,0.0,55,15
3875,938,583,140,15,16,16,0.0,55,15
3876,938,581,119,17,17,17,0.0,55,15
3877,938,590,163,21,18,18,0.0,55,15
3878,938,575,164,14,19,19,0.0,55,15
3879,938,584,140,16,20,20,0.0,55,15
3880,938,591,163,20,21,21,0.0,55,15
3881,938,589,119,19,22,22,0.0,55,15
3882,939,548,43,1,1,1,25.0,53,1
3883,939,551,43,10,2,2,18.0,53,1
3884,939,524,6,3,3,3,15.0,53,1
3885,939,577,108,2,4,4,12.0,53,1
3886,939,532,108,4,5,5,10.0,53,1
3887,939,526,95,14,6,6,8.0,52,15
3888,939,581,119,17,7,7,6.0,52,15
3889,939,575,164,15,8,8,4.0,52,15
3890,939,571,155,6,9,9,2.0,52,15
3891,939,522,95,12,10,10,1.0,52,15
3892,939,572,149,5,11,11,0.0,52,15
3893,939,585,150,11,12,12,0.0,52,15
3894,939,589,119,18,13,13,0.0,52,15
3895,939,583,140,22,14,14,0.0,52,15
3896,939,582,149,8,15,15,0.0,52,15
3897,939,584,140,19,16,16,0.0,52,15
3898,939,576,164,16,17,17,0.0,52,15
3899,939,590,163,20,18,18,0.0,51,2
3900,940,586,149,4,1,1,25.0,66,1
3901,940,524,6,5,2,2,18.0,66,1
3902,940,559,6,6,3,3,15.0,66,1
3903,940,572,149,3,4,4,12.0,66,1
3904,940,577,108,7,5,5,10.0,66,1
3905,940,585,150,8,6,6,8.0,66,1
3906,940,571,155,9,7,7,6.0,66,1
3907,940,532,108,18,8,8,4.0,66,1
3908,940,522,95,12,9,9,2.0,65,15
3909,940,582,150,13,10,10,1.0,65,15
3910,940,576,164,16,11,11,0.0,65,15
3911,940,583,140,19,12,12,0.0,65,15
3912,957,559,6,2,1,1,25.0,57,1
3913,957,551,43,1,2,2,18.0,57,1
3914,957,577,43,3,3,3,15.0,57,1
3915,957,524,6,4,4,4,12.0,57,1
3916,957,586,149,5,5,5,10.0,57,1
3917,957,532,108,7,6,6,8.0,57,1
3918,957,571,155,10,7,7,6.0,56,15
3919,957,585,150,8,8,8,4.0,56,15
3920,957,582,150,9,9,9,2.0,56,15
3921,957,593,155,13,10,10,1.0,56,15
3922,957,562,119,11,11,11,0.0,56,15
3923,957,594,140,16,12,12,0.0,55,2
3924,957,592,95,18,13,13,0.0,55,2
3925,958,551,43,1,1,1,25.0,56,1
3926,958,559,6,2,2,2,18.0,56,1
3927,958,586,149,16,3,3,15.0,56,1
3928,958,572,149,5,4,4,12.0,56,1
3929,958,524,6,4,5,5,10.0,56,1
3930,958,577,43,3,6,6,8.0,56,1
3931,958,585,150,11,7,7,6.0,56,1
3932,958,581,164,12,8,8,4.0,55,15
3933,958,571,155,8,9,9,2.0,55,15
3934,958,593,155,17,10,10,1.0,55,15
3935,958,575,164,19,11,11,0.0,55,15
3936,958,562,119,7,12,12,0.0,55,15
3937,958,589,119,20,13,13,0.0,55,15
3938,958,532,108,6,14,14,0.0,55,15
3939,958,583,140,14,15,15,0.0,55,15
3940,959,559,6,3,1,1,25.0,57,1
3941,959,551,43,2,2,2,18.0,57,1
3942,959,577,43,1,3,3,15.0,57,1
3943,959,524,6,5,4,4,12.0,57,1
3944,959,572,149,4,5,5,10.0,57,1
3945,959,532,108,8,6,6,8.0,57,1
3946,959,571,155,18,7,7,6.0,57,1
3947,959,575,164,9,8,8,4.0,57,1
3948,959,562,119,7,9,9,2.0,57,1
3949,959,593,155,14,10,10,1.0,57,1
3950,959,590,140,13,11,11,0.0,56,15
3951,959,582,150,11,12,12,0.0,56,15
3952,959,589,119,10,13,13,0.0,56,15
3953,959,526,95,15,14,14,0.0,54,103
3954,960,577,43,3,1,1,25.0,52,1
3955,960,559,6,1,2,2,18.0,52,1
3956,960,524,6,2,3,3,15.0,52,1
3957,960,551,43,4,4,4,12.0,52,1
3958,960,586,149,7,5,5,10.0,52,1
3959,960,571,155,9,6,6,8.0,52,1
3960,960,593,155,10,7,7,6.0,52,1
3961,960,562,119,8,8,8,4.0,52,1
3962,960,532,108,6,9,9,2.0,51,15
3963,960,585,150,14,10,10,1.0,51,15
3964,960,595,108,11,11,11,0.0,51,15
3965,960,582,150,12,12,12,0.0,51,15
3966,960,581,164,13,13,13,0.0,51,15
3967,960,592,95,20,14,14,0.0,51,15
3968,960,583,140,18,15,15,0.0,51,15
3969,960,590,140,17,16,16,0.0,50,2
3970,961,551,43,1,1,1,25.0,66,1
3971,961,559,6,2,2,2,18.0,66,1
3972,961,572,149,6,3,3,15.0,66,1
3973,961,571,155,8,4,4,12.0,65,15
3974,961,593,155,10,5,5,10.0,65,15
3975,961,562,119,13,6,6,8.0,65,15
3976,961,585,150,12,7,7,6.0,65,15
3977,961,590,140,15,8,8,4.0,65,15
3978,961,582,150,19,9,9,2.0,65,15
3979,961,575,164,14,10,10,1.0,65,15
3980,961,583,140,16,11,11,0.0,64,2
3981,961,526,95,7,12,12,0.0,64,2
3982,961,532,108,9,13,13,0.0,64,2
3983,961,581,164,11,14,14,0.0,64,2
3984,961,589,119,17,15,15,0.0,64,2
3985,961,595,108,18,16,16,0.0,64,2
3986,977,559,6,3,1,1,25.0,58,1
3987,977,551,43,1,2,2,18.0,58,1
3988,977,524,6,2,3,3,15.0,58,1
3989,977,572,149,8,4,4,12.0,58,1
3990,977,526,95,10,5,5,10.0,58,1
3991,977,586,149,4,6,6,8.0,58,1
3992,977,562,119,7,7,7,6.0,58,1
3993,977,577,43,15,8,8,4.0,58,1
3994,977,592,95,11,9,9,2.0,58,1
3995,977,585,119,9,10,10,1.0,58,1
3996,977,571,155,12,11,11,0.0,58,1
3997,977,593,155,14,12,12,0.0,58,1
3998,977,596,140,18,13,13,0.0,58,1
3999,977,595,108,13,14,14,0.0,58,1
4000,977,597,150,16,15,15,0.0,57,15
4001,978,559,6,1,1,1,25.0,57,1
4002,978,577,43,3,2,2,18.0,57,1
4003,978,551,43,9,3,3,15.0,57,1
4004,978,598,150,5,4,4,12.0,57,1
4005,978,581,164,6,5,5,10.0,57,1
4006,978,562,119,7,6,6,8.0,57,1
4007,978,526,95,13,7,7,6.0,56,15
4008,978,592,95,14,8,8,4.0,56,15
4009,978,583,140,17,9,9,2.0,56,15
4010,978,593,155,8,10,10,1.0,56,15
4011,978,585,119,10,11,11,0.0,56,15
4012,978,596,140,19,12,12,0.0,56,15
4013,978,575,164,16,13,13,0.0,56,15
4014,978,595,108,20,14,14,0.0,56,15
4015,978,599,108,18,15,15,0.0,56,15
4016,978,571,155,12,16,16,0.0,56,15
4017,978,597,150,11,17,17,0.0,56,15
4018,979,572,149,6,1,1,25.0,56,1
4019,979,577,43,3,2,2,18.0,56,1
4020,979,524,6,2,3,3,15.0,56,1
4021,979,551,43,4,4,4,12.0,56,1
4022,979,586,149,5,5,5,10.0,56,1
4023,979,562,119,7,6,6,8.0,56,1
4024,979,526,95,13,7,7,6.0,56,1
4025,979,559,6,1,8,8,4.0,56,1
4026,979,585,119,9,9,9,2.0,56,1
4027,979,581,164,11,10,10,1.0,56,1
4028,979,593,155,12,11,11,0.0,56,1
4029,979,571,155,8,12,12,0.0,56,1
4030,979,592,95,14,13,13,0.0,56,1
4031,979,595,108,18,14,14,0.0,56,1
4032,979,599,108,16,15,15,0.0,56,1
4033,979,583,140,20,16,16,0.0,56,1
4034,979,575,164,10,17,17,0.0,56,1
4035,979,598,150,17,18,18,0.0,56,1
4036,979,596,140,19,19,19,0.0,56,1
4037,979,597,150,15,20,20,0.0,51,104
4038,980,551,43,2,1,1,25.0,51,1
4039,980,524,6,6,2,2,18.0,51,1
4040,980,571,155,8,3,3,15.0,51,1
4041,980,559,6,1,4,4,12.0,51,1
4042,980,585,119,9,5,5,10.0,51,1
4043,980,596,140,13,6,6,8.0,51,1
4044,980,526,95,12,7,7,6.0,51,1
4045,980,595,108,10,8,8,4.0,51,1
4046,980,592,95,16,9,9,2.0,51,1
4047,980,597,150,19,10,10,1.0,51,1
4048,980,583,140,18,11,11,0.0,51,1
4049,980,598,150,17,12,12,0.0,51,1
4050,980,581,164,15,13,13,0.0,51,1
4051,981,551,43,1,1,1,25.0,66,1
4052,981,577,43,2,2,2,18.0,66,1
4053,981,586,149,5,3,3,15.0,66,1
4054,981,559,6,3,4,4,12.0,66,1
4055,981,572,149,6,5,5,10.0,66,1
4056,981,581,164,7,6,6,8.0,65,15
4057,981,585,119,9,7,7,6.0,65,15
4058,981,526,95,8,8,8,4.0,65,15
4059,981,571,155,15,9,9,2.0,64,2
4060,981,596,140,14,10,10,1.0,64,2
4061,981,595,108,18,11,11,0.0,64,2
4062,981,597,150,20,12,12,0.0,64,2
4063,981,583,140,17,13,13,0.0,64,2
4064,981,599,108,19,14,14,0.0,63,3
4065,998,577,43,2,1,1,26.0,58,1
4066,998,551,43,1,2,2,18.0,58,1
4067,998,586,149,4,3,3,15.0,58,1
4068,998,559,6,3,4,4,12.0,58,1
4069,998,596,6,5,5,5,10.0,58,1
4070,998,581,164,7,6,6,8.0,58,1
4071,998,562,119,11,7,7,6.0,57,15
4072,998,524,1,9,8,8,4.0,57,15
4073,998,595,165,16,9,9,2.0,57,15
4074,998,582,150,15,10,10,1.0,57,15
4075,998,598,149,17,11,11,0.0,57,15
4076,998,600,95,8,12,12,0.0,57,15
4077,998,571,165,10,13,13,0.0,57,15
4078,998,601,150,13,14,14,0.0,57,15
4079,998,594,1,14,15,15,0.0,57,15
4080,998,602,108,19,16,16,0.0,56,2
4081,998,554,108,20,17,17,0.0,55,3
4082,999,551,43,3,1,1,25.0,57,1
4083,999,577,43,4,2,2,18.0,57,1
4084,999,596,6,1,3,3,16.0,57,1
4085,999,586,149,5,4,4,12.0,57,1
4086,999,559,6,2,5,5,10.0,57,1
4087,999,600,95,9,6,6,8.0,57,1
4088,999,524,1,8,7,7,6.0,57,1
4089,999,598,149,13,8,8,4.0,57,1
4090,999,601,150,12,9,9,2.0,57,1
4091,999,571,165,14,10,10,1.0,57,1
4092,999,594,1,16,11,11,0.0,57,1
4093,999,582,150,15,12,12,0.0,56,15
4094,999,581,164,6,13,13,0.0,56,15
4095,999,595,165,18,14,14,0.0,56,15
4096,999,602,108,19,15,15,0.0,56,15
4097,999,554,108,20,16,16,0.0,55,2
4098,1000,551,43,2,1,1,25.0,56,1
4099,1000,577,43,1,2,2,18.0,56,1
4100,1000,559,6,3,3,3,15.0,56,1
4101,1000,586,149,5,4,4,12.0,56,1
4102,1000,596,6,4,5,5,10.0,56,1
4103,1000,598,149,6,6,6,9.0,56,1
4104,1000,572,119,7,7,7,6.0,55,15
4105,1000,571,165,12,8,8,4.0,55,15
4106,1000,524,1,13,9,9,2.0,55,15
4107,1000,601,150,0,10,10,1.0,55,15
4108,1000,575,164,10,11,11,0.0,55,15
4109,1000,595,165,16,12,12,0.0,55,15
4110,1000,581,164,9,13,13,0.0,55,15
4111,1000,585,95,14,14,14,0.0,55,15
4112,1000,594,1,19,15,15,0.0,55,15
4113,1000,602,108,17,16,16,0.0,54,2
4114,1000,554,108,18,17,17,0.0,54,2
4115,1000,600,95,15,18,18,0.0,50,18
4116,1001,577,43,1,1,1,25.0,51,1
4117,1001,551,43,2,2,2,18.0,51,1
4118,1001,559,6,3,3,3,15.0,51,1
4119,1001,586,149,4,4,4,12.0,51,1
4120,1001,596,6,8,5,5,11.0,51,1
4121,1001,571,165,5,6,6,8.0,51,1
4122,1001,585,95,9,7,7,6.0,51,1
4123,1001,600,95,7,8,8,4.0,51,1
4124,1001,595,165,13,9,9,2.0,51,1
4125,1001,524,1,0,10,10,1.0,50,15
4126,1001,601,150,11,11,11,0.0,50,15
4127,1001,594,1,17,12,12,0.0,50,15
4128,1001,581,164,12,13,13,0.0,50,15
4129,1001,562,119,15,14,14,0.0,50,15
4130,1001,602,108,16,15,15,0.0,49,2
4131,1001,554,108,0,16,16,0.0,49,2
4132,1002,551,43,2,1,1,26.0,66,1
4133,1002,577,43,1,2,2,18.0,66,1
4134,1002,586,149,4,3,3,15.0,66,1
4135,1002,559,6,3,4,4,12.0,66,1
4136,1002,596,6,5,5,5,10.0,66,1
4137,1002,598,149,6,6,6,8.0,66,1
4138,1002,581,164,8,7,7,6.0,66,1
4139,1002,585,95,12,8,8,4.0,66,1
4140,1002,582,150,9,9,9,2.0,66,1
4141,1002,575,164,7,10,10,1.0,66,1
4142,1002,601,150,11,11,11,0.0,66,1
4143,1002,572,119,13,12,12,0.0,66,1
4144,1002,562,119,0,13,13,0.0,66,1
4145,1002,524,1,14,14,14,0.0,66,1
4146,1002,571,165,15,15,15,0.0,66,1
4147,1002,594,1,18,16,16,0.0,66,1
4148,1002,602,108,19,17,17,0.0,65,15
4149,1002,554,108,17,18,18,0.0,65,15
4150,1019,577,43,1,1,1,25.0,71,1
4151,1019,596,6,7,2,2,18.0,71,1
4152,1019,600,95,3,3,3,16.0,71,1
4153,1019,551,43,5,4,4,12.0,71,1
4154,1019,585,95,8,5,5,10.0,71,1
4155,1019,571,165,6,6,6,8.0,71,1
4156,1019,598,166,12,7,7,6.0,71,1
4157,1019,593,119,14,8,8,4.0,71,1
4158,1019,594,1,18,9,9,2.0,71,1
4159,1019,559,6,11,10,10,1.0,71,1
4160,1019,603,108,20,11,11,0.0,71,1
4161,1019,582,166,13,12,12,0.0,69,32
4162,1019,601,149,4,13,13,0.0,67,96
4163,1020,551,43,1,1,1,25.0,71,1
4164,1020,577,43,4,2,2,18.0,71,1
4165,1020,586,149,2,3,3,15.0,71,1
4166,1020,601,149,6,4,4,12.0,71,1
4167,1020,600,95,9,5,5,10.0,71,1
4168,1020,571,165,17,6,6,8.0,71,1
4169,1020,595,165,12,7,7,6.0,71,1
4170,1020,572,119,8,8,8,4.0,71,1
4171,1020,585,95,3,9,9,3.0,70,15
4172,1020,582,166,13,10,10,1.0,70,15
4173,1020,524,1,16,11,11,0.0,70,15
4174,1020,581,164,15,12,12,0.0,70,15
4175,1020,575,164,0,13,13,0.0,70,15
4176,1020,594,1,19,14,14,0.0,70,15
4177,1020,598,166,7,15,15,0.0,70,15
4178,1020,602,108,11,16,16,0.0,69,2
4179,1020,603,108,18,17,17,0.0,69,2
4180,1021,551,43,1,1,1,26.0,70,1
4181,1021,586,149,7,2,2,18.0,70,1
4182,1021,577,43,2,3,3,15.0,70,1
4183,1021,595,165,3,4,4,12.0,70,1
4184,1021,601,149,13,5,5,10.0,70,1
4185,1021,559,6,5,6,6,8.0,69,15
4186,1021,571,165,4,7,7,6.0,69,15
4187,1021,572,119,11,8,8,4.0,69,15
4188,1021,585,95,9,9,9,2.0,69,15
4189,1021,581,164,0,10,10,1.0,69,15
4190,1021,596,6,6,11,11,0.0,69,15
4191,1021,582,166,17,12,12,0.0,69,15
4192,1021,600,95,8,13,13,0.0,69,15
4193,1021,593,119,14,14,14,0.0,69,15
